Wall time,Step,Value
1731861708.3059046,4000,-1154.086669921875
1731861712.489781,8000,-1196.113525390625
1731861716.4738529,12000,-1198.8662109375
1731861720.42258,16000,-1200.527587890625
1731861724.4024942,20000,-1209.36474609375
1731861728.4241798,24000,-1238.23779296875
1731861732.4043968,28000,-1241.1802978515625
1731861736.4755917,32000,-1241.866455078125
1731861740.4133034,36000,-1231.62353515625
1731861744.4539733,40000,-1208.7735595703125
1731861748.3696778,44000,-1187.4561767578125
1731861752.453969,48000,-1177.9122314453125
1731861756.3784444,52000,-1169.235107421875
1731861759.9145067,56000,-1177.31982421875
1731861763.403637,60000,-1176.8206787109375
1731861766.956977,64000,-1176.6197509765625
1731861770.4152603,68000,-1181.3494873046875
1731861773.9319942,72000,-1192.276123046875
1731861777.5141778,76000,-1199.115966796875
1731861781.0143619,80000,-1236.16748046875
1731861784.5071805,84000,-1243.663818359375
1731861788.0740292,88000,-1227.41796875
1731861791.566895,92000,-1254.8104248046875
1731861795.0345998,96000,-1240.56494140625
1731861798.5599504,100000,-1223.5635986328125
1731861802.120527,104000,-1212.5146484375
1731861805.625423,108000,-1224.1588134765625
1731861809.1109412,112000,-1176.45458984375
1731861812.6556797,116000,-1163.5181884765625
1731861816.2188478,120000,-1148.643798828125
1731861819.7905304,124000,-1148.50048828125
1731861823.359331,128000,-1121.3333740234375
1731861826.951535,132000,-1126.297119140625
1731861830.4853456,136000,-1109.392822265625
1731861834.0006466,140000,-1109.33837890625
1731861837.576159,144000,-1112.211669921875
1731861841.163011,148000,-1132.46826171875
1731861844.6432228,152000,-1148.857421875
1731861848.2147217,156000,-1173.46923828125
1731861851.7819054,160000,-1174.4053955078125
1731861855.2903478,164000,-1168.3275146484375
1731861858.8609335,168000,-1158.6138916015625
1731861862.4310384,172000,-1120.8175048828125
1731861865.9408748,176000,-1091.36279296875
1731861869.432729,180000,-1074.530517578125
1731861873.0550792,184000,-1075.539306640625
1731861876.5651488,188000,-1064.0599365234375
1731861880.0763583,192000,-1068.7674560546875
1731861884.3832066,196000,-1074.0570068359375
1731861888.771486,200000,-1053.685791015625
1731861892.968587,204000,-1000.26806640625
1731861897.4080603,208000,-967.5743408203125
1731861902.7804399,212000,-949.7297973632812
1731861906.727516,216000,-920.3487548828125
1731861910.5386987,220000,-926.9510498046875
1731861914.2904246,224000,-924.9588012695312
1731861918.0227704,228000,-917.1121215820312
1731861922.0409052,232000,-885.1881713867188
1731861925.9572926,236000,-867.2256469726562
1731861929.9490554,240000,-802.044921875
1731861934.511911,244000,-771.4645385742188
1731861938.5488784,248000,-718.41845703125
1731861942.4843392,252000,-691.816650390625
1731861946.4160476,256000,-656.876220703125
1731861950.269483,260000,-637.46142578125
1731861954.1585815,264000,-592.5870971679688
1731861958.3089926,268000,-561.72705078125
1731861962.3422797,272000,-503.2886962890625
1731861966.1910412,276000,-454.405517578125
1731861970.104021,280000,-407.8407287597656
1731861973.951691,284000,-358.958251953125
1731861977.8240516,288000,-323.0418701171875
1731861981.8587582,292000,-284.7198791503906
1731861985.7148244,296000,-269.46343994140625
1731861989.7740273,300000,-268.33966064453125
1731861993.803782,304000,-272.4615173339844
1731861997.8173883,308000,-271.3124084472656
1731862001.7048573,312000,-277.44091796875
1731862005.7722337,316000,-261.1065979003906
1731862009.789177,320000,-233.3586883544922
1731862013.6478567,324000,-225.09042358398438
1731862017.7160225,328000,-219.79107666015625
1731862021.826333,332000,-214.94955444335938
1731862025.7137501,336000,-206.77113342285156
1731862029.6324522,340000,-202.9146728515625
1731862033.501849,344000,-188.78977966308594
1731862037.4079812,348000,-179.0314483642578
1731862041.3275518,352000,-178.98284912109375
1731862045.2673116,356000,-176.9932861328125
1731862049.2862895,360000,-179.429443359375
1731862053.257728,364000,-172.82720947265625
1731862057.142435,368000,-178.8015899658203
1731862061.056729,372000,-178.51502990722656
1731862065.107532,376000,-182.19744873046875
1731862069.0971308,380000,-184.30667114257812
1731862073.0910678,384000,-189.28692626953125
1731862077.1422322,388000,-177.2861785888672
1731862081.3153365,392000,-177.3132781982422
1731862085.2554724,396000,-174.3768768310547
1731862089.1434028,400000,-171.8228302001953
1731862093.00426,404000,-176.4418487548828
1731862097.0031185,408000,-176.27748107910156
1731862101.0460932,412000,-169.95237731933594
1731862104.9923093,416000,-169.05532836914062
1731862109.0340705,420000,-165.3300323486328
1731862113.142959,424000,-170.94065856933594
1731862117.093531,428000,-170.73687744140625
1731862120.6825905,432000,-161.66465759277344
1731862124.3775754,436000,-166.38427734375
1731862127.9945261,440000,-158.96656799316406
1731862131.616328,444000,-146.10061645507812
1731862135.1926756,448000,-144.17738342285156
1731862138.8827717,452000,-147.16917419433594
1731862142.4069874,456000,-150.6055145263672
1731862145.9516726,460000,-152.47848510742188
1731862149.4758115,464000,-151.19410705566406
1731862152.9956942,468000,-155.91371154785156
1731862156.606024,472000,-157.85928344726562
1731862160.1003397,476000,-141.86843872070312
1731862163.597416,480000,-144.3975830078125
1731862167.1525624,484000,-144.3004608154297
1731862170.7717223,488000,-143.43118286132812
1731862174.2907696,492000,-143.77320861816406
1731862177.8688877,496000,-151.96923828125
1731862181.4185524,500000,-150.40850830078125
