Wall time,Step,Value
1731862632.011981,4000,-1199.965576171875
1731862635.5963988,8000,-1238.1949462890625
1731862639.2229187,12000,-1196.1392822265625
1731862642.8986053,16000,-1196.186279296875
1731862646.5752296,20000,-1194.640869140625
1731862650.336121,24000,-1210.9342041015625
1731862653.9490926,28000,-1208.544921875
1731862657.602299,32000,-1253.1036376953125
1731862661.2888582,36000,-1266.162353515625
1731862664.996473,40000,-1289.048583984375
1731862668.7162688,44000,-1281.140625
1731862672.4429157,48000,-1259.657470703125
1731862676.1226928,52000,-1232.3826904296875
1731862679.9206395,56000,-1257.6119384765625
1731862683.69823,60000,-1234.387451171875
1731862687.36861,64000,-1212.4708251953125
1731862691.0052748,68000,-1239.386474609375
1731862694.6222632,72000,-1262.79736328125
1731862698.2221367,76000,-1219.4749755859375
1731862701.8031006,80000,-1212.757568359375
1731862705.4312406,84000,-1214.0810546875
1731862709.281444,88000,-1218.8118896484375
1731862712.89614,92000,-1219.3800048828125
1731862716.5908153,96000,-1201.7674560546875
1731862720.2139173,100000,-1212.885009765625
1731862723.9122345,104000,-1221.402099609375
1731862727.7214575,108000,-1214.9705810546875
1731862731.3957076,112000,-1190.7034912109375
1731862735.0357823,116000,-1231.6307373046875
1731862738.889211,120000,-1264.678955078125
1731862742.5299635,124000,-1261.11279296875
1731862746.128226,128000,-1248.802734375
1731862749.734707,132000,-1232.6668701171875
1731862753.3160563,136000,-1222.5150146484375
1731862756.8976185,140000,-1188.4742431640625
1731862760.4833145,144000,-1192.84033203125
1731862764.097074,148000,-1192.1134033203125
1731862767.6548584,152000,-1212.021484375
1731862771.5234666,156000,-1205.4217529296875
1731862775.220018,160000,-1176.8922119140625
1731862778.894637,164000,-1166.5926513671875
1731862782.632119,168000,-1179.6666259765625
1731862786.2122471,172000,-1184.9326171875
1731862789.8249314,176000,-1186.6888427734375
1731862793.4882596,180000,-1228.2242431640625
1731862797.09918,184000,-1242.3795166015625
1731862800.8536623,188000,-1199.9368896484375
1731862804.4381263,192000,-1175.971923828125
1731862807.968229,196000,-1159.23486328125
1731862811.5183237,200000,-1127.58154296875
1731862815.1272912,204000,-1085.744873046875
1731862818.6758213,208000,-1074.8477783203125
1731862822.18988,212000,-1058.5257568359375
1731862825.6742823,216000,-1010.7172241210938
1731862829.42307,220000,-981.7471923828125
1731862832.9290633,224000,-973.4849243164062
1731862836.4572287,228000,-954.653076171875
1731862840.0297093,232000,-911.846435546875
1731862843.5665443,236000,-902.0505981445312
1731862847.0701437,240000,-869.6358032226562
1731862850.6922915,244000,-829.3604736328125
1731862854.2657232,248000,-800.3328857421875
1731862857.7797642,252000,-765.0846557617188
1731862861.5479805,256000,-728.8228149414062
1731862865.0720448,260000,-702.220703125
1731862868.6502059,264000,-685.3346557617188
1731862872.2396646,268000,-644.2078247070312
1731862875.8203273,272000,-608.8948364257812
1731862879.375803,276000,-546.2255859375
1731862883.0091288,280000,-501.103515625
1731862886.5986664,284000,-420.6224670410156
1731862890.333937,288000,-353.86065673828125
1731862894.0000565,292000,-321.43499755859375
1731862897.585775,296000,-309.0993957519531
1731862901.1652105,300000,-270.0714416503906
1731862904.7043834,304000,-266.2765197753906
1731862908.343366,308000,-263.92218017578125
1731862911.8711722,312000,-242.919677734375
1731862915.438627,316000,-221.1195526123047
1731862919.1466584,320000,-217.4330291748047
1731862922.6918619,324000,-212.5347442626953
1731862926.331609,328000,-196.7410125732422
1731862929.8184996,332000,-205.5129852294922
1731862933.3248954,336000,-205.69728088378906
1731862936.8573523,340000,-197.10678100585938
1731862940.3624675,344000,-191.57000732421875
1731862943.8695312,348000,-206.06031799316406
1731862947.3979545,352000,-200.0137939453125
1731862951.1524706,356000,-199.1248779296875
1731862954.633919,360000,-201.0939483642578
1731862958.1672115,364000,-196.25198364257812
1731862961.7404282,368000,-201.72923278808594
1731862965.3516555,372000,-194.43072509765625
1731862968.9704623,376000,-209.2598876953125
1731862972.710565,380000,-208.45156860351562
1731862976.3518577,384000,-213.01463317871094
1731862980.011976,388000,-199.8583984375
1731862983.5953095,392000,-196.04396057128906
1731862987.129031,396000,-176.52474975585938
1731862990.6058793,400000,-176.04652404785156
1731862994.3011978,404000,-172.0466766357422
1731862997.9602091,408000,-175.47926330566406
1731863001.6315413,412000,-184.59983825683594
1731863005.1742237,416000,-198.80322265625
1731863008.795134,420000,-197.66188049316406
1731863012.361849,424000,-191.53480529785156
1731863015.8908956,428000,-191.02059936523438
1731863019.3500865,432000,-179.54275512695312
1731863022.814741,436000,-177.19654846191406
1731863026.3913012,440000,-177.2760467529297
1731863029.9323714,444000,-186.60040283203125
1731863033.4307904,448000,-188.090087890625
1731863037.0051575,452000,-195.5836181640625
1731863040.6801045,456000,-193.012451171875
1731863044.195066,460000,-196.4473419189453
1731863047.7726605,464000,-195.57470703125
1731863051.2670429,468000,-197.13580322265625
1731863054.746991,472000,-195.126220703125
1731863058.3695705,476000,-184.50192260742188
1731863061.9477136,480000,-177.53114318847656
1731863065.505093,484000,-181.3498077392578
1731863069.268183,488000,-172.47027587890625
1731863072.8071225,492000,-174.9593048095703
1731863076.3932958,496000,-179.0198974609375
1731863079.9714534,500000,-175.2498321533203
