Wall time,Step,Value
1731865791.2761648,4000,-1277.458740234375
1731865794.7697942,8000,-1192.372314453125
1731865798.2673979,12000,-1229.4124755859375
1731865802.000556,16000,-1247.29248046875
1731865805.5209942,20000,-1245.8580322265625
1731865809.0962613,24000,-1244.5655517578125
1731865812.7464533,28000,-1269.6326904296875
1731865816.243263,32000,-1240.58349609375
1731865819.7695456,36000,-1223.760986328125
1731865823.2666917,40000,-1214.115966796875
1731865826.7286587,44000,-1204.1739501953125
1731865830.4185114,48000,-1197.7381591796875
1731865834.0169446,52000,-1186.40087890625
1731865837.5092382,56000,-1174.4036865234375
1731865841.0927932,60000,-1184.9637451171875
1731865844.7304451,64000,-1179.0263671875
1731865848.3118126,68000,-1199.51220703125
1731865851.8881521,72000,-1227.135009765625
1731865855.5171635,76000,-1255.2362060546875
1731865859.1999032,80000,-1247.5206298828125
1731865862.931112,84000,-1244.819580078125
1731865866.5942256,88000,-1200.798095703125
1731865870.0973904,92000,-1162.5830078125
1731865873.6575012,96000,-1116.003662109375
1731865877.196636,100000,-1085.8905029296875
1731865880.6725008,104000,-1086.6298828125
1731865884.1943686,108000,-1104.534912109375
1731865887.7500215,112000,-1114.62353515625
1731865891.456856,116000,-1133.328857421875
1731865894.9893904,120000,-1150.6905517578125
1731865898.486118,124000,-1140.4244384765625
1731865902.046695,128000,-1114.8883056640625
1731865905.5181212,132000,-1098.3157958984375
1731865909.0489383,136000,-1089.358154296875
1731865912.5772524,140000,-1099.964599609375
1731865916.1048117,144000,-1096.737548828125
1731865919.8053327,148000,-1112.576904296875
1731865923.3725016,152000,-1119.762939453125
1731865927.0084002,156000,-1119.03125
1731865930.6716444,160000,-1086.21142578125
1731865934.4349928,164000,-1067.81640625
1731865938.1932576,168000,-1059.5511474609375
1731865941.8823068,172000,-1055.1624755859375
1731865945.5465398,176000,-1027.449951171875
1731865949.4257782,180000,-1025.4532470703125
1731865953.0772905,184000,-1027.9102783203125
1731865956.7660959,188000,-1009.693603515625
1731865960.4410918,192000,-985.5635375976562
1731865964.1188552,196000,-968.4598388671875
1731865967.7315228,200000,-945.8455810546875
1731865971.43497,204000,-914.4996948242188
1731865975.0191095,208000,-881.8665771484375
1731865978.6892037,212000,-876.358642578125
1731865982.5528698,216000,-864.9022216796875
1731865986.1385095,220000,-842.1841430664062
1731865989.6158423,224000,-818.3001708984375
1731865993.183787,228000,-794.2625122070312
1731865996.6828902,232000,-746.9065551757812
1731866000.208965,236000,-704.1406860351562
1731866003.7139812,240000,-670.6934204101562
1731866007.3991084,244000,-613.1201782226562
1731866011.24266,248000,-572.6434936523438
1731866014.8246343,252000,-526.7597045898438
1731866018.4078825,256000,-474.7451171875
1731866021.9297674,260000,-403.32342529296875
1731866025.4589071,264000,-354.1046142578125
1731866029.0295305,268000,-293.81134033203125
1731866032.532784,272000,-246.87234497070312
1731866036.0371397,276000,-217.2765350341797
1731866039.8180506,280000,-204.8723907470703
1731866043.3718815,284000,-197.77139282226562
1731866046.9096859,288000,-204.15879821777344
1731866050.5274918,292000,-207.78187561035156
1731866054.0912578,296000,-198.38156127929688
1731866057.621334,300000,-197.8034210205078
1731866061.1581948,304000,-194.5027618408203
1731866064.614352,308000,-176.13253784179688
1731866068.1198769,312000,-174.05734252929688
1731866071.8703434,316000,-174.96949768066406
1731866075.3975377,320000,-167.26751708984375
1731866078.9244044,324000,-162.169189453125
1731866082.5015826,328000,-169.47128295898438
1731866086.0902832,332000,-160.0789031982422
1731866089.6003747,336000,-173.10781860351562
1731866093.238595,340000,-180.14430236816406
1731866096.8023624,344000,-183.70159912109375
1731866100.5942001,348000,-180.6280517578125
1731866104.253906,352000,-190.35630798339844
1731866107.9260464,356000,-179.26722717285156
1731866111.6823323,360000,-168.83645629882812
1731866115.3149207,364000,-163.55865478515625
1731866118.9753256,368000,-160.24655151367188
1731866122.711002,372000,-150.45736694335938
1731866126.321169,376000,-155.06629943847656
1731866130.1444802,380000,-156.2571563720703
1731866133.8356118,384000,-157.7041015625
1731866137.4441667,388000,-157.68496704101562
1731866141.1123586,392000,-163.20269775390625
1731866144.7639,396000,-144.90451049804688
1731866148.401752,400000,-147.1361083984375
1731866152.0691805,404000,-145.5565948486328
1731866155.7656596,408000,-145.14666748046875
1731866159.6002648,412000,-134.8186798095703
1731866163.3182619,416000,-144.69320678710938
1731866167.0292692,420000,-147.84303283691406
1731866170.6675396,424000,-153.42379760742188
1731866174.3914583,428000,-160.43551635742188
1731866178.1364446,432000,-166.6129608154297
1731866181.7540524,436000,-167.3794403076172
1731866185.3898268,440000,-166.93368530273438
1731866189.121712,444000,-171.4756317138672
1731866192.8488023,448000,-165.2745819091797
1731866196.3520904,452000,-168.96707153320312
1731866199.9025402,456000,-162.07070922851562
1731866203.3898613,460000,-163.30479431152344
1731866206.9002106,464000,-158.5264434814453
1731866210.5129018,468000,-151.330078125
1731866214.018044,472000,-146.608642578125
1731866217.541157,476000,-155.9237518310547
1731866221.281423,480000,-151.2208251953125
1731866224.7842808,484000,-145.8094482421875
1731866228.3399408,488000,-152.28038024902344
1731866231.8537006,492000,-160.06649780273438
1731866235.3316977,496000,-161.1879425048828
1731866238.8196137,500000,-152.32801818847656
