Wall time,Step,Value
1732047269.1962347,4000,-1151.2728271484375
1732047274.0470927,8000,-1179.947998046875
1732047279.0437562,12000,-1228.7044677734375
1732047283.9319258,16000,-1225.8133544921875
1732047288.8045998,20000,-1244.7913818359375
1732047294.32332,24000,-1265.8460693359375
1732047299.8077197,28000,-1270.6810302734375
1732047305.4392436,32000,-1235.91552734375
1732047310.9019053,36000,-1236.2548828125
1732047316.3413005,40000,-1236.9908447265625
1732047321.6497009,44000,-1240.802490234375
1732047327.0292883,48000,-1228.205322265625
1732047332.5216112,52000,-1273.456787109375
1732047338.1091588,56000,-1284.1263427734375
1732047343.627428,60000,-1283.0264892578125
1732047349.0284934,64000,-1277.3870849609375
1732047354.353987,68000,-1288.84716796875
1732047359.7654903,72000,-1262.2523193359375
1732047365.5704043,76000,-1248.0323486328125
1732047371.2235508,80000,-1233.7291259765625
1732047376.8679829,84000,-1239.8909912109375
1732047382.4749358,88000,-1239.76953125
1732047388.0318856,92000,-1271.4521484375
1732047393.6709163,96000,-1270.8828125
1732047399.4120207,100000,-1288.7220458984375
1732047405.060191,104000,-1275.4407958984375
1732047410.5960882,108000,-1305.6529541015625
1732047416.0040383,112000,-1275.654052734375
1732047421.3105967,116000,-1267.417724609375
1732047427.1337242,120000,-1233.135009765625
1732047432.6758788,124000,-1258.5340576171875
1732047438.1336703,128000,-1225.7252197265625
1732047443.4535284,132000,-1217.723388671875
1732047448.8398585,136000,-1225.668212890625
1732047454.169554,140000,-1209.9793701171875
1732047459.7335403,144000,-1184.10693359375
1732047465.0496123,148000,-1178.482421875
1732047470.4304981,152000,-1156.408447265625
1732047475.9058564,156000,-1149.8707275390625
1732047481.2443392,160000,-1170.9022216796875
1732047486.7319229,164000,-1149.5362548828125
1732047492.0723252,168000,-1140.7850341796875
1732047497.4137416,172000,-1158.4071044921875
1732047503.039195,176000,-1144.45361328125
1732047508.5551472,180000,-1148.818115234375
1732047514.2054656,184000,-1163.548583984375
1732047519.938786,188000,-1185.5130615234375
1732047525.5914075,192000,-1180.76708984375
1732047530.8882353,196000,-1166.5869140625
1732047536.3493204,200000,-1146.3809814453125
1732047541.772764,204000,-1118.8624267578125
1732047547.2681503,208000,-1074.4097900390625
1732047552.3659294,212000,-1029.7135009765625
1732047557.6468017,216000,-1016.5044555664062
1732047562.806257,220000,-988.6851196289062
1732047567.901858,224000,-972.3258666992188
1732047572.9225106,228000,-942.9805297851562
1732047578.2363493,232000,-926.1377563476562
1732047583.4484982,236000,-904.5242309570312
1732047588.3699415,240000,-891.5579223632812
1732047593.306793,244000,-869.5181884765625
1732047598.1908512,248000,-854.7891845703125
1732047603.04249,252000,-830.919921875
1732047608.2216473,256000,-807.7985229492188
1732047613.1032326,260000,-766.385009765625
1732047618.122801,264000,-725.013671875
1732047622.9635859,268000,-678.0264282226562
1732047627.8315318,272000,-657.4329223632812
1732047632.6908894,276000,-617.8053588867188
1732047637.7538762,280000,-564.0001831054688
1732047642.6213086,284000,-518.32666015625
1732047647.55174,288000,-479.7654113769531
1732047652.3832393,292000,-400.55853271484375
1732047657.2181447,296000,-339.9241027832031
1732047662.0170686,300000,-307.00592041015625
1732047667.3162668,304000,-268.0994873046875
1732047672.1784353,308000,-237.73016357421875
1732047677.0151503,312000,-234.50424194335938
1732047681.9582438,316000,-238.85403442382812
1732047686.9170504,320000,-225.3361053466797
1732047691.998404,324000,-221.21046447753906
1732047697.2420788,328000,-206.9652862548828
1732047702.1039987,332000,-197.61428833007812
1732047707.024141,336000,-189.11749267578125
1732047711.858677,340000,-180.56866455078125
1732047717.2564716,344000,-175.30203247070312
1732047722.1058087,348000,-178.7888641357422
1732047727.298856,352000,-172.9903106689453
1732047732.1893513,356000,-162.04660034179688
1732047737.2638202,360000,-161.38340759277344
1732047742.1013837,364000,-160.16578674316406
1732047746.9542165,368000,-160.7432403564453
1732047751.7931294,372000,-163.3558807373047
1732047756.8784716,376000,-161.86984252929688
1732047761.82632,380000,-159.94497680664062
1732047766.780371,384000,-162.90171813964844
1732047771.7090728,388000,-155.5565185546875
1732047776.838603,392000,-164.14505004882812
1732047781.9561257,396000,-167.5686798095703
1732047787.3312788,400000,-168.5601348876953
1732047792.4356415,404000,-164.5969696044922
1732047797.6517966,408000,-162.46937561035156
1732047802.5681345,412000,-150.1675262451172
1732047807.6222746,416000,-147.6451416015625
1732047812.80782,420000,-154.16848754882812
1732047818.0978177,424000,-156.2858123779297
1732047823.2522764,428000,-163.4141845703125
1732047828.3696225,432000,-168.60269165039062
1732047833.4145067,436000,-174.6171417236328
1732047838.4957218,440000,-177.0159454345703
1732047843.5878816,444000,-177.1515350341797
1732047848.7768013,448000,-182.50804138183594
1732047853.8226745,452000,-178.3625946044922
1732047858.8676465,456000,-180.0972900390625
1732047863.9704733,460000,-179.55113220214844
1732047869.0177143,464000,-167.0595703125
1732047874.3738372,468000,-161.2159423828125
1732047879.6091595,472000,-160.02549743652344
1732047884.6353474,476000,-156.97789001464844
1732047889.6054995,480000,-155.49977111816406
1732047894.4705555,484000,-160.6102294921875
1732047899.3623476,488000,-148.7281951904297
1732047904.633852,492000,-154.88723754882812
1732047910.4174857,496000,-143.6973114013672
1732047916.0760455,500000,-138.8169403076172
