Wall time,Step,Value
1732049865.6712048,4000,-1285.1771240234375
1732049870.4687934,8000,-1320.2213134765625
1732049875.1723013,12000,-1314.7886962890625
1732049879.825208,16000,-1293.4346923828125
1732049884.5609996,20000,-1277.2044677734375
1732049890.2133858,24000,-1265.8983154296875
1732049895.532067,28000,-1242.4105224609375
1732049900.9275095,32000,-1221.8863525390625
1732049906.3450541,36000,-1198.2650146484375
1732049911.7675898,40000,-1216.780517578125
1732049917.317071,44000,-1207.569580078125
1732049922.719673,48000,-1196.6583251953125
1732049928.0628629,52000,-1179.6937255859375
1732049933.6165082,56000,-1206.330810546875
1732049939.1591659,60000,-1180.3128662109375
1732049944.7867124,64000,-1184.0406494140625
1732049950.427021,68000,-1200.7857666015625
1732049955.8477266,72000,-1226.06787109375
1732049961.1800523,76000,-1186.4468994140625
1732049966.5775626,80000,-1188.6170654296875
1732049971.8762455,84000,-1164.8782958984375
1732049977.4363081,88000,-1131.2735595703125
1732049982.8185408,92000,-1103.055419921875
1732049988.2650685,96000,-1131.6480712890625
1732049993.6151936,100000,-1131.77783203125
1732049998.9416869,104000,-1160.68017578125
1732050004.505551,108000,-1175.8695068359375
1732050010.4044151,112000,-1180.9599609375
1732050016.0428822,116000,-1180.3570556640625
1732050021.6594386,120000,-1160.15966796875
1732050027.0275288,124000,-1167.0264892578125
1732050032.338113,128000,-1165.0289306640625
1732050037.8422146,132000,-1158.7816162109375
1732050043.4415627,136000,-1146.734130859375
1732050048.7883446,140000,-1162.3282470703125
1732050054.133832,144000,-1153.5130615234375
1732050059.7506719,148000,-1137.52978515625
1732050065.2453544,152000,-1143.7235107421875
1732050070.8770568,156000,-1140.101318359375
1732050076.262239,160000,-1130.155517578125
1732050081.6305254,164000,-1102.0478515625
1732050086.9779708,168000,-1125.1051025390625
1732050092.311267,172000,-1126.2615966796875
1732050097.8469398,176000,-1139.7640380859375
1732050103.2445753,180000,-1139.7364501953125
1732050108.7429047,184000,-1134.1883544921875
1732050114.2460716,188000,-1123.6685791015625
1732050119.576806,192000,-1138.2801513671875
1732050125.1909924,196000,-1088.4913330078125
1732050130.527478,200000,-1088.1044921875
1732050135.7370572,204000,-1097.0577392578125
1732050140.921353,208000,-1076.537109375
1732050146.1475208,212000,-1037.6966552734375
1732050151.1790233,216000,-1053.908203125
1732050156.4563048,220000,-1028.78564453125
1732050161.450086,224000,-999.0406494140625
1732050166.692274,228000,-975.7310180664062
1732050171.842023,232000,-956.2256469726562
1732050176.9570122,236000,-931.1905517578125
1732050182.109185,240000,-903.083251953125
1732050187.4032538,244000,-866.2860107421875
1732050192.5694497,248000,-819.8482666015625
1732050197.6988761,252000,-789.4640502929688
1732050202.7652786,256000,-762.9520874023438
1732050207.8113546,260000,-737.7374267578125
1732050212.864737,264000,-716.7866821289062
1732050218.2157385,268000,-695.1773681640625
1732050223.087948,272000,-651.1836547851562
1732050228.2457995,276000,-600.2310180664062
1732050233.3387744,280000,-546.9083862304688
1732050238.3522828,284000,-495.47222900390625
1732050243.3647456,288000,-456.156982421875
1732050248.6070597,292000,-409.2262268066406
1732050253.473827,296000,-350.8978271484375
1732050258.339594,300000,-303.5509338378906
1732050263.2593372,304000,-267.109619140625
1732050268.2228692,308000,-234.08216857910156
1732050273.1126034,312000,-211.32139587402344
1732050278.2189693,316000,-207.45217895507812
1732050283.0881648,320000,-203.78466796875
1732050288.080837,324000,-193.3513641357422
1732050292.9009027,328000,-184.28211975097656
1732050297.7648304,332000,-179.9853973388672
1732050302.6081367,336000,-167.7130126953125
1732050307.7050142,340000,-177.55279541015625
1732050312.5848744,344000,-180.00709533691406
1732050317.6080704,348000,-181.30209350585938
1732050322.4363024,352000,-181.9437713623047
1732050328.2151704,356000,-187.52996826171875
1732050334.9661279,360000,-176.3266143798828
1732050342.5590386,364000,-174.24766540527344
1732050349.7550852,368000,-174.74473571777344
1732050356.949217,372000,-173.13125610351562
1732050363.986729,376000,-174.8876953125
1732050370.992316,380000,-171.9733123779297
1732050377.8943284,384000,-174.99424743652344
1732050384.7767649,388000,-172.67691040039062
1732050391.6857164,392000,-172.1951446533203
1732050398.7212486,396000,-174.2634735107422
1732050405.8141325,400000,-162.86061096191406
1732050412.8539462,404000,-165.04888916015625
1732050420.1245136,408000,-167.41273498535156
1732050427.3705184,412000,-165.8411865234375
1732050434.6611598,416000,-160.19984436035156
1732050441.907254,420000,-168.91575622558594
1732050449.1303248,424000,-156.06333923339844
1732050456.4191973,428000,-157.54661560058594
1732050463.678212,432000,-157.34890747070312
1732050470.9028761,436000,-161.20535278320312
1732050477.843671,440000,-152.88148498535156
1732050485.0826683,444000,-156.07286071777344
1732050492.4210985,448000,-147.91612243652344
1732050499.407604,452000,-155.65328979492188
1732050506.3295562,456000,-163.61148071289062
1732050513.5488021,460000,-171.26052856445312
1732050520.5813155,464000,-181.03607177734375
1732050527.558497,468000,-179.11749267578125
1732050534.474029,472000,-170.2134552001953
1732050541.4376543,476000,-156.5133514404297
1732050548.4808042,480000,-164.3832550048828
1732050555.4303577,484000,-155.45742797851562
1732050562.4161398,488000,-159.23675537109375
1732050569.5245368,492000,-157.84567260742188
1732050576.848491,496000,-163.58099365234375
1732050584.111653,500000,-155.82070922851562
