Wall time,Step,Value
1732051502.4779167,4000,-1205.968994140625
1732051509.2523284,8000,-1165.1676025390625
1732051515.9642212,12000,-1186.6190185546875
1732051522.6725624,16000,-1214.9844970703125
1732051529.376014,20000,-1231.092041015625
1732051536.7567852,24000,-1245.9742431640625
1732051542.1645815,28000,-1280.9927978515625
1732051547.5197532,32000,-1263.66162109375
1732051552.8455267,36000,-1229.625
1732051558.166528,40000,-1206.678466796875
1732051563.5725565,44000,-1188.5135498046875
1732051569.1674993,48000,-1173.5655517578125
1732051574.5217056,52000,-1162.841796875
1732051579.851883,56000,-1172.5103759765625
1732051585.2011883,60000,-1161.866943359375
1732051590.5251439,64000,-1161.0364990234375
1732051596.0818112,68000,-1150.0787353515625
1732051601.5082402,72000,-1175.57763671875
1732051606.8122702,76000,-1170.65966796875
1732051612.1536474,80000,-1201.706787109375
1732051617.5170522,84000,-1191.8770751953125
1732051622.8652172,88000,-1164.886962890625
1732051628.6250398,92000,-1180.872314453125
1732051633.9780347,96000,-1182.727783203125
1732051639.3244636,100000,-1129.85498046875
1732051644.5840757,104000,-1148.3414306640625
1732051649.9089172,108000,-1177.3226318359375
1732051655.1512127,112000,-1141.7015380859375
1732051660.7312517,116000,-1125.2520751953125
1732051666.0847712,120000,-1144.4329833984375
1732051671.400044,124000,-1129.9547119140625
1732051676.7149756,128000,-1145.0213623046875
1732051682.0071092,132000,-1136.47802734375
1732051687.6788151,136000,-1172.5384521484375
1732051692.97996,140000,-1191.91162109375
1732051698.3703105,144000,-1223.7406005859375
1732051703.7565458,148000,-1186.6439208984375
1732051709.2000742,152000,-1187.7457275390625
1732051714.5474212,156000,-1144.265869140625
1732051720.136874,160000,-1123.0494384765625
1732051725.441573,164000,-1057.7359619140625
1732051730.7594762,168000,-1062.7242431640625
1732051736.1798582,172000,-1062.90869140625
1732051741.5305946,176000,-1075.983154296875
1732051747.2042198,180000,-1072.349609375
1732051752.5912418,184000,-1090.3355712890625
1732051757.8900127,188000,-1081.4239501953125
1732051763.192284,192000,-1083.181640625
1732051768.4993234,196000,-1067.0439453125
1732051773.8530087,200000,-1050.7496337890625
1732051779.390224,204000,-1041.9849853515625
1732051784.9105756,208000,-1039.0831298828125
1732051790.228067,212000,-1026.6007080078125
1732051795.5183065,216000,-1009.1701049804688
1732051800.4923384,220000,-973.2477416992188
1732051805.4727926,224000,-934.1458740234375
1732051810.791193,228000,-902.9808959960938
1732051815.7544003,232000,-864.55224609375
1732051820.7803679,236000,-854.0374755859375
1732051825.8042738,240000,-874.50927734375
1732051830.768468,244000,-859.5736083984375
1732051836.0608325,248000,-828.5990600585938
1732051840.9819894,252000,-821.4677124023438
1732051845.8613517,256000,-803.523193359375
1732051850.7483032,260000,-741.4271240234375
1732051855.6568558,264000,-731.9290771484375
1732051860.529846,268000,-711.21728515625
1732051865.4154263,272000,-665.34326171875
1732051870.4835658,276000,-606.829833984375
1732051875.3131902,280000,-576.5375366210938
1732051880.2976298,284000,-518.7394409179688
1732051885.3518221,288000,-478.136962890625
1732051890.41813,292000,-429.5318298339844
1732051895.381528,296000,-380.5923156738281
1732051900.495133,300000,-339.5866394042969
1732051905.5426586,304000,-311.3585205078125
1732051910.6205153,308000,-265.5096130371094
1732051915.619259,312000,-231.91578674316406
1732051920.6372213,316000,-224.37950134277344
1732051925.5412724,320000,-223.2069854736328
1732051930.638666,324000,-202.4319305419922
1732051935.4811203,328000,-191.55201721191406
1732051940.328341,332000,-204.00840759277344
1732051945.3072896,336000,-203.18292236328125
1732051950.2473037,340000,-187.97589111328125
1732051955.0818577,344000,-187.7002410888672
1732051960.346771,348000,-199.0261993408203
1732051965.4176333,352000,-189.9635009765625
1732051970.3892744,356000,-175.44410705566406
1732051975.3424609,360000,-167.55210876464844
1732051980.157958,364000,-167.50733947753906
1732051985.0156007,368000,-159.50575256347656
1732051990.0748625,372000,-162.86476135253906
1732051994.905996,376000,-167.72056579589844
1732052001.2118263,380000,-176.6962432861328
1732052008.5156915,384000,-172.77261352539062
1732052015.5262203,388000,-182.69773864746094
1732052022.5869527,392000,-176.1974334716797
1732052029.5116744,396000,-174.53883361816406
1732052036.4499273,400000,-173.00262451171875
1732052043.6544056,404000,-180.56614685058594
1732052050.7165778,408000,-170.2968292236328
1732052057.65217,412000,-180.83901977539062
1732052064.580782,416000,-180.0376739501953
1732052071.825563,420000,-177.64065551757812
1732052078.9075,424000,-159.00967407226562
1732052085.9648871,428000,-161.5926971435547
1732052093.0052447,432000,-154.4849395751953
1732052100.0200992,436000,-158.9884033203125
1732052107.390278,440000,-156.4609832763672
1732052114.2248476,444000,-166.62429809570312
1732052121.2817147,448000,-158.9253692626953
1732052128.402237,452000,-153.54257202148438
1732052135.1921077,456000,-158.29183959960938
1732052142.0951245,460000,-156.89120483398438
1732052148.8819838,464000,-157.33538818359375
1732052155.9288127,468000,-169.2873077392578
1732052162.881707,472000,-174.1704559326172
1732052169.7597744,476000,-165.375732421875
1732052176.550798,480000,-169.93043518066406
1732052183.3585792,484000,-161.68019104003906
1732052190.4009893,488000,-156.59442138671875
1732052197.3744338,492000,-157.793701171875
1732052204.4369977,496000,-153.01307678222656
1732052211.611037,500000,-144.1361846923828
