Wall time,Step,Value
1732047921.0590084,4000,-1199.965576171875
1732047925.9739118,8000,-1238.1949462890625
1732047930.780648,12000,-1196.1392822265625
1732047935.9490032,16000,-1196.186279296875
1732047940.7651684,20000,-1194.640869140625
1732047946.2751586,24000,-1211.1558837890625
1732047951.8222046,28000,-1205.776123046875
1732047957.2269964,32000,-1247.5418701171875
1732047962.7272875,36000,-1267.5399169921875
1732047968.4220052,40000,-1290.4329833984375
1732047974.0007846,44000,-1277.7789306640625
1732047979.4116964,48000,-1258.3507080078125
1732047984.8981302,52000,-1230.65283203125
1732047990.340144,56000,-1233.27099609375
1732047995.9239655,60000,-1218.8387451171875
1732048001.257742,64000,-1212.9080810546875
1732048006.6560264,68000,-1240.5140380859375
1732048011.9524329,72000,-1270.9793701171875
1732048017.3423445,76000,-1256.99267578125
1732048022.6663024,80000,-1240.9913330078125
1732048028.2123053,84000,-1232.802978515625
1732048033.725725,88000,-1236.46435546875
1732048039.1763487,92000,-1226.003662109375
1732048044.4944727,96000,-1194.4896240234375
1732048049.75565,100000,-1198.23974609375
1732048055.261137,104000,-1201.635986328125
1732048060.6345801,108000,-1190.11083984375
1732048066.0117521,112000,-1168.2589111328125
1732048071.384276,116000,-1206.7078857421875
1732048076.727645,120000,-1248.0966796875
1732048082.1065426,124000,-1251.07470703125
1732048087.704277,128000,-1255.250732421875
1732048093.0253098,132000,-1252.315673828125
1732048098.4586186,136000,-1250.4656982421875
1732048103.7400484,140000,-1219.8153076171875
1732048109.0914862,144000,-1224.88671875
1732048114.4659185,148000,-1212.3004150390625
1732048120.0195386,152000,-1238.0841064453125
1732048125.4128652,156000,-1226.5050048828125
1732048130.7191923,160000,-1194.3934326171875
1732048135.9121222,164000,-1193.253173828125
1732048141.2247138,168000,-1210.323486328125
1732048146.7919095,172000,-1191.6029052734375
1732048152.1772785,176000,-1186.9415283203125
1732048157.3911126,180000,-1225.205322265625
1732048162.772448,184000,-1232.7822265625
1732048168.0438771,188000,-1191.099609375
1732048173.4080808,192000,-1169.2703857421875
1732048178.930912,196000,-1158.475341796875
1732048184.3672738,200000,-1134.5078125
1732048189.705555,204000,-1094.267578125
1732048194.8276582,208000,-1100.3638916015625
1732048199.9230042,212000,-1105.8148193359375
1732048205.2460473,216000,-1071.595947265625
1732048210.510845,220000,-1060.63037109375
1732048215.6819131,224000,-1062.0042724609375
1732048220.6172202,228000,-1043.574462890625
1732048225.520423,232000,-1018.7413330078125
1732048230.4314368,236000,-1022.78955078125
1732048235.5277288,240000,-987.0477294921875
1732048240.377957,244000,-944.1513061523438
1732048245.3744967,248000,-912.5016479492188
1732048250.1940205,252000,-868.7632446289062
1732048255.035862,256000,-840.5381469726562
1732048259.8790624,260000,-820.1141967773438
1732048264.7173684,264000,-807.3399047851562
1732048269.8651063,268000,-783.3389282226562
1732048274.8078783,272000,-765.9918212890625
1732048279.6220357,276000,-717.79541015625
1732048284.4230406,280000,-681.89892578125
1732048289.2603738,284000,-624.8269653320312
1732048294.1162121,288000,-571.5028686523438
1732048299.238991,292000,-537.6758422851562
1732048304.2048874,296000,-501.7439270019531
1732048309.0589423,300000,-458.2633361816406
1732048313.8661916,304000,-426.7928466796875
1732048318.7241962,308000,-381.7061462402344
1732048323.5773277,312000,-320.09429931640625
1732048328.6057863,316000,-275.869873046875
1732048333.4853082,320000,-246.91409301757812
1732048338.5192697,324000,-238.03651428222656
1732048343.5567107,328000,-219.0408477783203
1732048348.603111,332000,-221.568115234375
1732048353.6590998,336000,-220.2407684326172
1732048358.977321,340000,-207.96160888671875
1732048364.0477166,344000,-190.2948455810547
1732048369.0280423,348000,-198.40745544433594
1732048374.0570624,352000,-209.17674255371094
1732048379.0023518,356000,-207.69720458984375
1732048383.9512548,360000,-207.2045135498047
1732048389.2883344,364000,-201.30889892578125
1732048394.3661304,368000,-209.61892700195312
1732048399.4858048,372000,-187.32627868652344
1732048404.5154314,376000,-197.87611389160156
1732048409.5530634,380000,-197.76853942871094
1732048414.533041,384000,-202.24510192871094
1732048419.7076507,388000,-188.98472595214844
1732048424.7152326,392000,-187.54312133789062
1732048429.6013725,396000,-167.86312866210938
1732048434.4418306,400000,-168.04092407226562
1732048439.3553772,404000,-162.59518432617188
1732048444.2563293,408000,-162.02586364746094
1732048449.3890307,412000,-170.57443237304688
1732048454.30088,416000,-180.92369079589844
1732048459.2025788,420000,-174.6105499267578
1732048464.0591443,424000,-170.74981689453125
1732048469.0087996,428000,-171.34869384765625
1732048474.018296,432000,-160.24090576171875
1732048479.253829,436000,-161.81045532226562
1732048484.292527,440000,-164.5803985595703
1732048489.3417785,444000,-171.34744262695312
1732048494.3473434,448000,-169.58596801757812
1732048499.3471363,452000,-174.6095733642578
1732048504.3375192,456000,-173.33172607421875
1732048509.6963124,460000,-173.76995849609375
1732048514.5857532,464000,-173.3850860595703
1732048519.512218,468000,-179.90719604492188
1732048524.4555264,472000,-179.66177368164062
1732048529.3099012,476000,-167.5028076171875
1732048534.6530776,480000,-164.59994506835938
1732048540.327554,484000,-163.97952270507812
1732048545.7968938,488000,-157.71731567382812
1732048551.1227276,492000,-162.58343505859375
1732048556.5109246,496000,-168.06785583496094
1732048561.7578466,500000,-162.77587890625
