Wall time,Step,Value
1732053144.6042848,4000,-1277.458740234375
1732053151.3000467,8000,-1192.372314453125
1732053158.3997712,12000,-1229.4124755859375
1732053165.0782945,16000,-1247.29248046875
1732053171.8260937,20000,-1245.8580322265625
1732053179.761829,24000,-1242.232177734375
1732053187.445068,28000,-1271.92236328125
1732053195.1185863,32000,-1251.6094970703125
1732053202.7293506,36000,-1230.174072265625
1732053210.367759,40000,-1225.6781005859375
1732053218.123858,44000,-1208.5196533203125
1732053225.8042204,48000,-1190.521728515625
1732053233.821562,52000,-1162.9136962890625
1732053241.4854105,56000,-1145.609375
1732053249.2649775,60000,-1139.8785400390625
1732053256.9792182,64000,-1145.43798828125
1732053264.8130925,68000,-1159.28955078125
1732053272.6234095,72000,-1197.1466064453125
1732053280.4320068,76000,-1217.4808349609375
1732053288.1025665,80000,-1224.9278564453125
1732053296.0801303,84000,-1221.870849609375
1732053303.816335,88000,-1202.2950439453125
1732053311.6163085,92000,-1166.862060546875
1732053319.2896624,96000,-1152.7701416015625
1732053326.9861932,100000,-1136.0882568359375
1732053334.656853,104000,-1134.55029296875
1732053342.4160118,108000,-1159.1671142578125
1732053350.1343548,112000,-1182.4600830078125
1732053357.7995188,116000,-1191.6455078125
1732053365.4831686,120000,-1195.525390625
1732053373.3475173,124000,-1181.2655029296875
1732053381.2058058,128000,-1144.5003662109375
1732053388.831578,132000,-1123.18359375
1732053396.60201,136000,-1106.203857421875
1732053404.6292377,140000,-1121.0931396484375
1732053412.3208458,144000,-1125.28662109375
1732053419.9980457,148000,-1135.9013671875
1732053427.7442472,152000,-1129.0770263671875
1732053435.6922872,156000,-1134.1224365234375
1732053443.6312354,160000,-1106.4962158203125
1732053451.634948,164000,-1089.42724609375
1732053459.4207933,168000,-1087.8826904296875
1732053467.0896895,172000,-1088.0697021484375
1732053475.0211008,176000,-1057.74951171875
1732053482.8569329,180000,-1051.2457275390625
1732053490.7161005,184000,-1064.404541015625
1732053498.409267,188000,-1045.39501953125
1732053506.0797615,192000,-1031.25634765625
1732053513.5522556,196000,-1027.2945556640625
1732053520.9132516,200000,-1007.5079956054688
1732053528.052195,204000,-974.4712524414062
1732053535.1322966,208000,-949.7046508789062
1732053542.2322814,212000,-948.4249267578125
1732053549.3845916,216000,-940.276611328125
1732053556.7048895,220000,-918.3008422851562
1732053564.021242,224000,-897.2405395507812
1732053571.0935905,228000,-878.1638793945312
1732053578.458074,232000,-841.30908203125
1732053585.52166,236000,-815.0580444335938
1732053592.4936538,240000,-801.541015625
1732053599.569792,244000,-772.2024536132812
1732053606.6670175,248000,-747.8690795898438
1732053613.6734312,252000,-715.6920166015625
1732053620.6422155,256000,-677.9537353515625
1732053627.754366,260000,-610.1564331054688
1732053634.7201493,264000,-571.1613159179688
1732053641.787072,268000,-509.7043151855469
1732053648.8788393,272000,-458.12554931640625
1732053655.8391156,276000,-404.8436279296875
1732053662.7781785,280000,-368.62860107421875
1732053669.824155,284000,-311.0242004394531
1732053676.818254,288000,-277.240234375
1732053683.7850604,292000,-249.82662963867188
1732053690.7602975,296000,-220.46945190429688
1732053698.1265984,300000,-208.9994659423828
1732053705.2429323,304000,-205.49942016601562
1732053712.3671038,308000,-194.152099609375
1732053719.598592,312000,-186.88758850097656
1732053726.7990046,316000,-185.12074279785156
1732053733.741231,320000,-178.9333038330078
1732053740.7029264,324000,-168.0323944091797
1732053747.656343,328000,-176.0194091796875
1732053754.7871847,332000,-167.3480987548828
1732053761.8765442,336000,-182.03053283691406
1732053768.9622824,340000,-189.21096801757812
1732053775.936889,344000,-196.6187744140625
1732053782.908215,348000,-191.82131958007812
1732053789.93764,352000,-197.7147216796875
1732053797.1426995,356000,-184.20333862304688
1732053804.096052,360000,-170.0348358154297
1732053811.0662162,364000,-165.98329162597656
1732053818.160735,368000,-163.93792724609375
1732053825.103199,372000,-156.95266723632812
1732053832.331101,376000,-163.56752014160156
1732053839.266633,380000,-167.25070190429688
1732053846.460643,384000,-168.78892517089844
1732053853.5572498,388000,-167.03082275390625
1732053860.812241,392000,-171.27764892578125
1732053867.9929411,396000,-153.23631286621094
1732053875.4234061,400000,-157.8050994873047
1732053882.617403,404000,-153.36441040039062
1732053889.9737697,408000,-155.46743774414062
1732053897.4626245,412000,-144.89723205566406
1732053904.4375439,416000,-154.90745544433594
1732053911.6202364,420000,-152.936279296875
1732053919.114454,424000,-165.11856079101562
1732053926.4035392,428000,-169.5985565185547
1732053933.425361,432000,-177.12762451171875
1732053940.5751753,436000,-175.12686157226562
1732053947.64593,440000,-176.24147033691406
1732053954.6600573,444000,-175.6470184326172
1732053961.627936,448000,-169.4944305419922
1732053968.703493,452000,-170.66998291015625
1732053975.7562695,456000,-163.7267608642578
1732053982.8372555,460000,-164.6532440185547
1732053989.6623201,464000,-157.33306884765625
1732053996.5464153,468000,-151.63966369628906
1732054003.33596,472000,-148.47122192382812
1732054010.4279535,476000,-159.24334716796875
1732054017.4706707,480000,-154.4549102783203
1732054024.5400658,484000,-150.2152862548828
1732054031.4548368,488000,-155.40252685546875
1732054038.5215228,492000,-162.7620391845703
1732054045.5796626,496000,-163.9020233154297
1732054052.3648667,500000,-156.25204467773438
